customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,AvgMonthlyGB,Age,Churn
CUST_04271,Male,1,No,Yes,8,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),39.98,362.0,1,7.4,73,No
CUST_04272,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,41.27,924.54,1,20.7,32,No
CUST_04273,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),95.63,639.54,2,39.2,57,Yes
CUST_04274,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.3,50.2,1,71.6,38,Yes
CUST_04275,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.36,314.52,4,20.5,36,Yes
CUST_04276,Male,0,Yes,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.62,936.5,0,0.0,18,No
CUST_04277,Male,1,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.65,1243.42,2,0.0,72,Yes
CUST_04278,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.45,144.06,1,18.9,31,Yes
CUST_04279,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.16,447.76,1,22.0,31,Yes
CUST_04280,Male,0,No,Yes,8,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),56.41,504.66,1,74.7,59,Yes
CUST_04281,Male,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,34.92,113.28,3,88.8,18,Yes
CUST_04282,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.2,356.94,2,0.0,57,No
CUST_04283,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,60.15,1011.83,0,0.0,59,Yes
CUST_04284,Female,0,No,Yes,6,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,77.23,274.07,3,1.7,53,No
CUST_04285,Female,0,Yes,No,15,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.21,821.57,1,51.1,48,No
CUST_04286,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.81,2940.54,3,14.0,25,Yes
CUST_04287,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.29,50.29,2,0.0,23,Yes
CUST_04288,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,78.65,98.94,0,26.9,46,Yes
CUST_04289,Female,0,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,95.34,617.8,7,0.0,58,Yes
CUST_04290,Female,0,Yes,Yes,40,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),15.05,621.35,0,196.4,36,No
CUST_04291,Male,0,No,Yes,120,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),72.15,8512.95,1,46.6,55,No
CUST_04292,Female,0,No,Yes,15,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),36.77,513.15,1,100.1,35,No
CUST_04293,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),52.68,52.68,0,37.9,43,Yes
CUST_04294,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,59.62,3552.73,1,7.1,60,No
CUST_04295,Male,0,Yes,No,38,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.92,2432.85,4,76.5,21,No
CUST_04296,Female,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.06,234.51,4,0.0,22,Yes
CUST_04297,Female,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,57.42,2273.13,3,0.0,52,No
CUST_04298,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),77.42,969.25,2,0.0,39,Yes
CUST_04299,Female,0,No,No,7,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),91.72,638.77,3,68.6,30,Yes
CUST_04300,Male,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.77,1508.52,2,17.9,44,No
CUST_04301,Male,0,No,Yes,18,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,75.86,1362.3,2,19.2,49,No
CUST_04302,Male,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,41.87,296.96,0,39.8,59,No
CUST_04303,Female,1,No,No,89,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,77.57,6816.34,0,75.2,67,No
CUST_04304,Male,0,Yes,No,25,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,52.57,1246.06,3,49.6,49,No
CUST_04305,Male,0,No,Yes,32,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.05,2485.92,1,106.9,51,Yes
CUST_04306,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,67.08,1209.08,2,25.2,56,Yes
CUST_04307,Male,0,Yes,Yes,120,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.63,8728.78,1,148.4,42,No
CUST_04308,Female,0,No,Yes,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.6,1029.64,3,0.0,32,Yes
CUST_04309,Female,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.95,98.83,2,69.7,35,Yes
CUST_04310,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),96.2,241.13,3,13.1,43,No
CUST_04311,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),19.29,187.97,4,46.3,36,No
CUST_04312,Male,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),47.7,1347.08,0,219.8,48,No
CUST_04313,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.46,707.54,2,132.4,61,Yes
CUST_04314,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.95,2506.73,1,5.8,61,No
CUST_04315,Male,0,No,No,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.35,99.42,6,82.8,35,Yes
CUST_04316,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,105.37,2586.44,2,11.0,47,No
CUST_04317,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.91,605.15,1,0.0,58,No
CUST_04318,Female,1,Yes,Yes,35,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,45.17,1687.43,1,84.1,69,No
CUST_04319,Female,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.89,618.26,2,53.8,54,Yes
CUST_04320,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,84.6,2054.44,2,114.7,31,No
CUST_04321,Female,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),58.74,244.08,1,0.0,52,No
CUST_04322,Male,0,No,No,2,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,92.37,92.37,3,22.2,39,Yes
CUST_04323,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,83.39,4892.94,1,101.2,52,No
CUST_04324,Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,105.19,2100.66,1,47.6,52,Yes
CUST_04325,Male,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,63.17,1057.36,4,74.1,59,No
CUST_04326,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),107.32,2023.93,1,4.7,52,Yes
CUST_04327,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,58.0,698.92,0,33.0,42,Yes
CUST_04328,Female,0,Yes,No,120,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,73.2,8773.11,0,0.0,61,No
CUST_04329,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,45.12,774.45,2,98.9,53,No
CUST_04330,Female,0,No,Yes,13,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Mailed check,67.53,816.76,1,13.7,50,No
CUST_04331,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),46.21,486.58,0,9.4,61,No
CUST_04332,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),31.17,246.24,0,22.4,26,Yes
CUST_04333,Female,0,No,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,98.19,2027.08,4,5.6,39,No
CUST_04334,Female,0,Yes,Yes,76,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.57,4630.67,3,38.7,56,Yes
CUST_04335,Male,0,No,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.32,427.35,2,0.0,46,No
CUST_04336,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),66.12,849.48,3,173.5,36,No
CUST_04337,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.69,425.95,0,152.0,37,Yes
CUST_04338,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,32.11,924.14,5,44.9,41,No
CUST_04339,Male,0,No,No,60,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.49,4242.84,2,90.8,48,Yes
CUST_04340,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,29.73,249.97,2,10.4,34,Yes
CUST_04341,Female,0,Yes,Yes,3,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.92,67.97,1,43.4,36,No
CUST_04342,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.69,719.88,5,23.7,25,No
CUST_04343,Male,0,Yes,Yes,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.27,1662.07,3,0.0,57,No
CUST_04344,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),104.27,1881.94,1,0.0,49,No
CUST_04345,Male,1,No,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),46.45,1370.86,2,10.8,65,No
CUST_04346,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),59.97,1956.1,4,64.1,56,No
CUST_04347,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.73,1747.29,3,0.0,52,No
CUST_04348,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,43.36,793.98,2,0.0,35,No
CUST_04349,Female,0,No,Yes,62,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),36.44,2388.18,4,92.2,54,No
CUST_04350,Female,0,Yes,Yes,46,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,72.78,3458.56,2,72.3,51,Yes
CUST_04351,Male,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,34.8,1437.53,5,85.9,31,Yes
CUST_04352,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,23.29,130.03,1,18.1,43,No
CUST_04353,Female,1,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,43.62,880.48,2,40.4,76,No
CUST_04354,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),65.71,2299.6,2,47.8,55,No
CUST_04355,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.84,270.11,4,31.3,36,Yes
CUST_04356,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),37.51,384.65,3,29.7,46,Yes
CUST_04357,Female,0,No,Yes,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,85.8,582.81,1,35.2,45,Yes
CUST_04358,Male,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),17.36,114.57,2,11.0,25,No
CUST_04359,Male,0,Yes,Yes,18,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,45.04,946.98,2,68.2,51,No
CUST_04360,Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.82,2001.42,3,144.4,40,No
CUST_04361,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,86.1,821.45,1,2.2,46,Yes
CUST_04362,Female,0,No,No,11,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.77,638.99,7,26.1,57,Yes
CUST_04363,Female,1,Yes,No,33,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.55,3206.03,2,77.0,68,Yes
CUST_04364,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,68.69,74.09,1,41.0,57,Yes
CUST_04365,Female,0,No,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),29.93,420.67,2,14.3,32,Yes
CUST_04366,Male,1,Yes,Yes,7,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),46.44,446.38,0,21.1,68,Yes
CUST_04367,Female,0,Yes,Yes,78,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.38,5990.54,1,49.4,61,No
CUST_04368,Male,1,Yes,Yes,17,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Mailed check,37.07,705.65,1,79.9,68,No
CUST_04369,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),36.21,36.21,1,21.3,50,Yes
CUST_04370,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),52.16,582.72,0,46.3,46,Yes
CUST_04371,Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),90.85,1932.96,1,1.2,28,Yes
CUST_04372,Female,0,No,Yes,95,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,38.37,3548.51,6,26.6,62,No
CUST_04373,Male,0,Yes,Yes,12,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.2,606.46,2,101.5,38,No
CUST_04374,Female,0,Yes,No,37,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.28,2533.22,5,104.9,51,Yes
CUST_04375,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.65,157.97,4,26.3,53,Yes
CUST_04376,Female,0,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.66,1220.72,2,19.9,18,No
CUST_04377,Female,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),17.66,305.37,0,102.1,46,Yes
CUST_04378,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,76.63,1662.1,0,20.4,47,No
CUST_04379,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.5,1299.34,2,0.0,45,No
CUST_04380,Male,0,Yes,No,29,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.12,3214.77,2,218.0,39,Yes
CUST_04381,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.65,77.82,3,104.1,44,Yes
CUST_04382,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.68,252.78,1,0.0,50,Yes
CUST_04383,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,117.51,4353.84,2,9.5,44,Yes
CUST_04384,Female,0,No,Yes,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,15.0,138.1,2,19.0,18,No
CUST_04385,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,94.64,2771.19,1,144.9,52,No
CUST_04386,Male,0,Yes,No,19,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),57.77,1106.94,5,133.8,64,No
CUST_04387,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),28.26,468.26,5,80.1,37,Yes
CUST_04388,Male,0,Yes,Yes,73,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,65.52,4738.36,5,34.1,55,No
CUST_04389,Male,0,No,Yes,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,72.65,628.61,1,32.8,61,No
CUST_04390,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.62,279.48,2,147.1,45,Yes
CUST_04391,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),78.48,1165.03,3,18.8,33,No
CUST_04392,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),65.17,527.2,3,0.0,29,Yes
CUST_04393,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,86.56,3461.43,1,26.6,43,Yes
CUST_04394,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,56.68,1040.35,2,0.0,28,Yes
CUST_04395,Male,0,No,No,4,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),61.93,223.21,3,88.7,28,Yes
CUST_04396,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.0,284.59,2,0.0,48,Yes
CUST_04397,Female,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,53.47,2002.74,1,15.4,67,No
CUST_04398,Female,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,32.12,32.12,3,56.7,37,Yes
CUST_04399,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),23.25,192.24,3,63.5,45,No
CUST_04400,Female,0,No,No,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.27,1088.81,3,59.7,34,Yes
CUST_04401,Female,0,Yes,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),64.14,1130.28,0,0.0,41,No
CUST_04402,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.49,531.1,0,0.0,51,Yes
CUST_04403,Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.21,70.21,2,114.4,67,Yes
CUST_04404,Male,0,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,52.17,473.0,3,0.0,31,No
CUST_04405,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.32,496.92,3,0.0,46,Yes
CUST_04406,Male,1,No,No,16,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.37,994.9,3,4.4,70,Yes
CUST_04407,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),116.31,184.95,4,53.3,56,No
CUST_04408,Male,0,Yes,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.8,1007.09,0,0.0,52,No
CUST_04409,Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),15.0,453.15,1,4.8,34,No
